step,step_time_s,total_time_s,rp_u3_mm,rp_rf3_N,insertion_depth_mm,pullout_displacement_mm,pullout_resistance_N,absolute_force_N
Pull_out,0.06500020623207092,0.3450002148747444,-0.8418093323707581,0.01693630963563919,0.8418093323707581,0.508190667629242,0.01693630963563919,0.01693630963563919
Pull_out,0.06600033491849899,0.3460003435611725,-0.8248199224472046,0.018323276191949844,0.8248199224472046,0.5251800775527955,0.018323276191949844,0.018323276191949844
Pull_out,0.06700068712234497,0.34700069576501846,-0.8076707124710083,0.019740914925932884,0.8076707124710083,0.5423292875289918,0.019740914925932884,0.019740914925932884
Pull_out,0.06800046563148499,0.3480004742741585,-0.7903892993927002,0.021230775862932205,0.7903892993927002,0.5596107006072999,0.021230775862932205,0.021230775862932205
Pull_out,0.06900002807378769,0.3490000367164612,-0.7729766368865967,0.022794056683778763,0.7729766368865967,0.5770233631134034,0.022794056683778763,0.022794056683778763
Pull_out,0.07000011950731277,0.35000012814998627,-0.755435049533844,0.024407541379332542,0.755435049533844,0.5945649504661561,0.024407541379332542,0.024407541379332542
Pull_out,0.07100055366754532,0.3510005623102188,-0.7377698421478271,0.026077132672071457,0.7377698421478271,0.6122301578521729,0.026077132672071457,0.026077132672071457
Pull_out,0.07200058549642563,0.3520005941390991,-0.7200076580047607,0.027826663106679916,0.7200076580047607,0.6299923419952393,0.027826663106679916,0.027826663106679916
Pull_out,0.07300014048814774,0.35300014913082123,-0.702174723148346,0.02963837794959545,0.702174723148346,0.6478252768516541,0.02963837794959545,0.02963837794959545
Pull_out,0.07400023192167282,0.3540002405643463,-0.6842501163482666,0.03150179982185364,0.6842501163482666,0.6657498836517335,0.03150179982185364,0.03150179982185364
Pull_out,0.07500001043081284,0.35500001907348633,-0.6662696003913879,0.03342803567647934,0.6662696003913879,0.6837303996086121,0.03342803567647934,0.03342803567647934
Pull_out,0.0760001391172409,0.3560001477599144,-0.6482182741165161,0.03543660417199135,0.6482182741165161,0.701781725883484,0.03543660417199135,0.03543660417199135
Pull_out,0.07700033485889435,0.35700034350156784,-0.6301136016845703,0.037504009902477264,0.6301136016845703,0.7198863983154298,0.037504009902477264,0.037504009902477264
Pull_out,0.07800023257732391,0.3580002412199974,-0.6119896173477173,0.039611972868442535,0.6119896173477173,0.7380103826522828,0.039611972868442535,0.039611972868442535
Pull_out,0.07900051027536392,0.3590005189180374,-0.5938478708267212,0.04174325242638588,0.5938478708267212,0.7561521291732789,0.04174325242638588,0.04174325242638588
Pull_out,0.08000028133392334,0.36000028997659683,-0.5756805539131165,0.043944716453552246,0.5756805539131165,0.7743194460868836,0.043944716453552246,0.043944716453552246
Pull_out,0.08100016415119171,0.3610001727938652,-0.5575183033943176,0.046225883066654205,0.5575183033943176,0.7924816966056825,0.046225883066654205,0.046225883066654205
Pull_out,0.08200009912252426,0.36200010776519775,-0.5393739938735962,0.04858940839767456,0.5393739938735962,0.8106260061264039,0.04858940839767456,0.04858940839767456
Pull_out,0.08300039172172546,0.36300040036439896,-0.5212360620498657,0.0510689839720726,0.5212360620498657,0.8287639379501344,0.0510689839720726,0.0510689839720726
Pull_out,0.08400041610002518,0.36400042474269867,-0.5031430125236511,0.05369197204709053,0.5031430125236511,0.846856987476349,0.05369197204709053,0.05369197204709053
Pull_out,0.0850001648068428,0.3650001734495163,-0.4851096272468567,0.05647856369614601,0.4851096272468567,0.8648903727531434,0.05647856369614601,0.05647856369614601
Pull_out,0.08600014448165894,0.36600015312433243,-0.46709954738616943,0.059339407831430435,0.46709954738616943,0.8829004526138307,0.059339407831430435,0.059339407831430435
Pull_out,0.08700024336576462,0.3670002520084381,-0.44916611909866333,0.06221694499254227,0.44916611909866333,0.9008338809013368,0.06221694499254227,0.06221694499254227
Pull_out,0.08800023794174194,0.36800024658441544,-0.43131422996520996,0.06526026129722595,0.43131422996520996,0.9186857700347901,0.06526026129722595,0.06526026129722595
Pull_out,0.08900004625320435,0.36900005489587784,-0.4135602116584778,0.06841384619474411,0.4135602116584778,0.9364397883415223,0.06841384619474411,0.06841384619474411
Pull_out,0.09000013768672943,0.3700001463294029,-0.3959050178527832,0.07158692181110382,0.3959050178527832,0.9540949821472169,0.07158692181110382,0.07158692181110382
Pull_out,0.09100008755922318,0.37100009620189667,-0.3783630132675171,0.07475799322128296,0.3783630132675171,0.971636986732483,0.07475799322128296,0.07475799322128296
Pull_out,0.09200040996074677,0.37200041860342026,-0.36093026399612427,0.07783407717943192,0.36093026399612427,0.9890697360038758,0.07783407717943192,0.07783407717943192
Pull_out,0.09300000965595245,0.37300001829862595,-0.3436688184738159,0.08119135349988937,0.3436688184738159,1.0063311815261842,0.08119135349988937,0.08119135349988937
Pull_out,0.09400030970573425,0.37400031834840775,-0.3265453279018402,0.08447448164224625,0.3265453279018402,1.0234546720981599,0.08447448164224625,0.08447448164224625
Pull_out,0.09500014781951904,0.37500015646219254,-0.30955591797828674,0.08724348247051239,0.30955591797828674,1.0404440820217133,0.08724348247051239,0.08724348247051239
Pull_out,0.09600020945072174,0.37600021809339523,-0.29272031784057617,0.09034162759780884,0.29272031784057617,1.057279682159424,0.09034162759780884,0.09034162759780884
Pull_out,0.09700023382902145,0.37700024247169495,-0.27607861161231995,0.09334806352853775,0.27607861161231995,1.0739213883876801,0.09334806352853775,0.09334806352853775
Pull_out,0.09800035506486893,0.3780003637075424,-0.25964459776878357,0.09699337184429169,0.25964459776878357,1.0903554022312165,0.09699337184429169,0.09699337184429169
Pull_out,0.0990002229809761,0.3790002316236496,-0.24335640668869019,0.10031963139772415,0.24335640668869019,1.10664359331131,0.10031963139772415,0.10031963139772415
Pull_out,0.10000001639127731,0.3800000250339508,-0.22727087140083313,0.10218044370412827,0.22727087140083313,1.122729128599167,0.10218044370412827,0.10218044370412827
Pull_out,0.10100006312131882,0.3810000717639923,-0.21147921681404114,0.0976434126496315,0.21147921681404114,1.138520783185959,0.0976434126496315,0.0976434126496315
Pull_out,0.1020001545548439,0.3820001631975174,-0.19585800170898438,0.10204753279685974,0.19585800170898438,1.1541419982910157,0.10204753279685974,0.10204753279685974
Pull_out,0.10300017148256302,0.3830001801252365,-0.180429607629776,0.10506149381399155,0.180429607629776,1.169570392370224,0.10506149381399155,0.10506149381399155
Pull_out,0.10400019586086273,0.3840002045035362,-0.1652262955904007,0.10488002002239227,0.1652262955904007,1.1847737044095994,0.10488002002239227,0.10488002002239227
Pull_out,0.10500024259090424,0.38500025123357773,-0.15031307935714722,0.11024988442659378,0.15031307935714722,1.1996869206428529,0.11024988442659378,0.11024988442659378
Pull_out,0.10600011050701141,0.3860001191496849,-0.13566283881664276,0.1144648864865303,0.13566283881664276,1.2143371611833573,0.1144648864865303,0.1144648864865303
Pull_out,0.10700008273124695,0.38700009137392044,-0.12123948335647583,0.11449434608221054,0.12123948335647583,1.2287605166435243,0.11449434608221054,0.11449434608221054
Pull_out,0.10800029337406158,0.3880003020167351,-0.10719311237335205,0.11672548204660416,0.10719311237335205,1.242806887626648,0.11672548204660416,0.11672548204660416
Pull_out,0.10900019109249115,0.38900019973516464,-0.09331817924976349,0.12077213823795319,0.09331817924976349,1.2566818207502366,0.12077213823795319,0.12077213823795319
Pull_out,0.11000003665685654,0.39000004529953003,-0.07979142665863037,0.12365694344043732,0.07979142665863037,1.2702085733413697,0.12365694344043732,0.12365694344043732
Pull_out,0.11100015789270401,0.3910001665353775,-0.06648123264312744,0.12596845626831055,0.06648123264312744,1.2835187673568726,0.12596845626831055,0.12596845626831055
Pull_out,0.11200027912855148,0.392000287771225,-0.05359503626823425,0.12844516336917877,0.05359503626823425,1.2964049637317658,0.12844516336917877,0.12844516336917877
Pull_out,0.11300016939640045,0.39300017803907394,-0.04085354506969452,0.131646528840065,0.04085354506969452,1.3091464549303056,0.131646528840065,0.131646528840065
Pull_out,0.11400023847818375,0.39400024712085724,-0.02854740619659424,0.13363997638225555,0.02854740619659424,1.3214525938034059,0.13363997638225555,0.13363997638225555
Pull_out,0.11500028520822525,0.39500029385089874,-0.016465410590171814,0.13541099429130554,0.016465410590171814,1.3335345894098283,0.13541099429130554,0.13541099429130554
Pull_out,0.11600014567375183,0.3960001543164253,-0.0047597140073776245,0.1388101726770401,0.0047597140073776245,1.3452402859926225,0.1388101726770401,0.1388101726770401
Pull_out,0.11700009554624557,0.39700010418891907,0.006566882133483887,0.14180141687393188,0.0,1.356566882133484,0.14180141687393188,0.14180141687393188
Pull_out,0.11800020933151245,0.39800021797418594,0.017710387706756592,0.1428738385438919,0.0,1.3677103877067567,0.1428738385438919,0.1428738385438919
Pull_out,0.11900025606155396,0.39900026470422745,0.028468340635299683,0.14510975778102875,0.0,1.3784683406352998,0.14510975778102875,0.14510975778102875
Pull_out,0.12000012397766113,0.4000001326203346,0.03879186511039734,0.14808662235736847,0.0,1.3887918651103974,0.14808662235736847,0.14808662235736847
Pull_out,0.1210002675652504,0.4010002762079239,0.048873722553253174,0.14997626841068268,0.0,1.3988737225532533,0.14997626841068268,0.14997626841068268
Pull_out,0.12200012803077698,0.40200013667345047,0.05860206484794617,0.15146705508232117,0.0,1.4086020648479463,0.15146705508232117,0.15146705508232117
Pull_out,0.12300027906894684,0.40300028771162033,0.0679086297750473,0.1541101187467575,0.0,1.4179086297750474,0.1541101187467575,0.1541101187467575
Pull_out,0.12400010973215103,0.4040001183748245,0.07691207528114319,0.15603409707546234,0.0,1.4269120752811433,0.15603409707546234,0.15603409707546234
Pull_out,0.12500010430812836,0.40500011295080185,0.08561767637729645,0.15743544697761536,0.0,1.4356176763772965,0.15743544697761536,0.15743544697761536
Pull_out,0.12600009143352509,0.4060001000761986,0.09391158819198608,0.15986059606075287,0.0,1.4439115881919862,0.15986059606075287,0.15986059606075287
Pull_out,0.12700007855892181,0.4070000872015953,0.10179957747459412,0.16158515214920044,0.0,1.4517995774745942,0.16158515214920044,0.16158515214920044
Pull_out,0.12800006568431854,0.40800007432699203,0.10929539799690247,0.16251195967197418,0.0,1.4592953979969026,0.16251195967197418,0.16251195967197418
Pull_out,0.12900005280971527,0.40900006145238876,0.11640547960996628,0.16461363434791565,0.0,1.4664054796099664,0.16461363434791565,0.16461363434791565
Pull_out,0.13000012934207916,0.41000013798475266,0.12343017756938934,0.16659480333328247,0.0,1.4734301775693894,0.16659480333328247,0.16659480333328247
Pull_out,0.13100005686283112,0.4110000655055046,0.13013631105422974,0.16715997457504272,0.0,1.4801363110542298,0.16715997457504272,0.16715997457504272
Pull_out,0.13200025260448456,0.41200026124715805,0.13646158576011658,0.16917306184768677,0.0,1.4864615857601167,0.16917306184768677,0.16917306184768677
Pull_out,0.1330001801252365,0.41300018876791,0.14240482449531555,0.17066611349582672,0.0,1.4924048244953156,0.17066611349582672,0.17066611349582672
Pull_out,0.13400010764598846,0.41400011628866196,0.14798232913017273,0.17101037502288818,0.0,1.4979823291301728,0.17101037502288818,0.17101037502288818
Pull_out,0.13500003516674042,0.4150000438094139,0.15319661796092987,0.17288950085639954,0.0,1.50319661796093,0.17288950085639954,0.17288950085639954
Pull_out,0.13600023090839386,0.41600023955106735,0.1580558717250824,0.17417162656784058,0.0,1.5080558717250825,0.17417162656784058,0.17417162656784058
Pull_out,0.1370001584291458,0.4170001670718193,0.16257286071777344,0.17426247894763947,0.0,1.5125728607177735,0.17426247894763947,0.17426247894763947
Pull_out,0.13800008594989777,0.41800009459257126,0.16675640642642975,0.17570838332176208,0.0,1.5167564064264298,0.17570838332176208,0.17570838332176208
Pull_out,0.13900001347064972,0.4190000221133232,0.17061564326286316,0.17696091532707214,0.0,1.5206156432628632,0.17696091532707214,0.17696091532707214
Pull_out,0.14000020921230316,0.42000021785497665,0.17416301369667053,0.17686952650547028,0.0,1.5241630136966706,0.17686952650547028,0.17686952650547028
Pull_out,0.14100013673305511,0.4210001453757286,0.17740845680236816,0.17772193253040314,0.0,1.5274084568023683,0.17772193253040314,0.17772193253040314
Pull_out,0.1420000046491623,0.4220000132918358,0.18049085140228271,0.17903922498226166,0.0,1.5304908514022828,0.17903922498226166,0.17903922498226166
Pull_out,0.14300011098384857,0.42300011962652206,0.1833202838897705,0.17868541181087494,0.0,1.5333202838897706,0.17868541181087494,0.17868541181087494
Pull_out,0.14400021731853485,0.42400022596120834,0.18586429953575134,0.17979030311107635,0.0,1.5358642995357514,0.17979030311107635,0.17979030311107635
Pull_out,0.14500007033348083,0.4250000789761543,0.1881331503391266,0.1802755892276764,0.0,1.5381331503391267,0.1802755892276764,0.1802755892276764
Pull_out,0.14600017666816711,0.4260001853108406,0.1901436448097229,0.17998787760734558,0.0,1.540143644809723,0.17998787760734558,0.17998787760734558
Pull_out,0.1470000296831131,0.4270000383257866,0.19190675020217896,0.18111121654510498,0.0,1.541906750202179,0.18111121654510498,0.18111121654510498
Pull_out,0.14800013601779938,0.42800014466047287,0.19343632459640503,0.18084916472434998,0.0,1.5434363245964051,0.18084916472434998,0.18084916472434998
Pull_out,0.14900024235248566,0.42900025099515915,0.19474713504314423,0.18093132972717285,0.0,1.5447471350431443,0.18093132972717285,0.18093132972717285
Pull_out,0.15000009536743164,0.43000010401010513,0.1958526223897934,0.18173660337924957,0.0,1.5458526223897935,0.18173660337924957,0.18173660337924957
Pull_out,0.15100020170211792,0.4310002103447914,0.19676892459392548,0.1810789406299591,0.0,1.5467689245939256,0.1810789406299591,0.1810789406299591
Pull_out,0.1520000547170639,0.4320000633597374,0.19751159846782684,0.1815072000026703,0.0,1.547511598467827,0.1815072000026703,0.1815072000026703
Pull_out,0.15300016105175018,0.4330001696944237,0.1980970799922943,0.1817590445280075,0.0,1.5480970799922944,0.1817590445280075,0.1817590445280075
Pull_out,0.15400001406669617,0.43400002270936966,0.1985425055027008,0.1810692846775055,0.0,1.548542505502701,0.1810692846775055,0.1810692846775055
Pull_out,0.15500012040138245,0.43500012904405594,0.19886580109596252,0.18166153132915497,0.0,1.5488658010959626,0.18166153132915497,0.18166153132915497
Pull_out,0.15600022673606873,0.4360002353787422,0.1990850418806076,0.18138988316059113,0.0,1.5490850418806077,0.18138988316059113,0.18138988316059113
Pull_out,0.1570000797510147,0.4370000883936882,0.19921976327896118,0.18092425167560577,0.0,1.5492197632789613,0.18092425167560577,0.18092425167560577
Pull_out,0.158000186085701,0.4380001947283745,0.19928964972496033,0.18145348131656647,0.0,1.5492896497249604,0.18145348131656647,0.18145348131656647
Pull_out,0.15900003910064697,0.43900004774332047,0.1993158608675003,0.1809002310037613,0.0,1.5493158608675004,0.1809002310037613,0.1809002310037613
Pull_out,0.1599999964237213,0.4400000050663948,0.19931869208812714,0.18068602681159973,0.0,1.5493186920881272,0.18068602681159973,0.18068602681159973
